desired_identifier,cadidate_identifier,desired_given_exp,candidate_given_exp,Penality Given,Global Similarity Given,Final Similarity Given,desired_then_exp,candidate_then_exp,Penality Then,Global Similarity Then,Final Similarity Then,Scenario Similarity,desired_given_vars,candidate_given_vars,desired_then_vars,candidate_then_vars,intersection_given_vars,intersection_then_vars,given_plus,given_less,then_plus,then_less,#given_plus,#given_less,#then_plus,#then_less,tipo_de_erro,tipo_de_erro_num,tipo_de_erro_jittered
Desired_292,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.722,"battery, wind_speed, b","battery, satellite_count, wind_speed","height, b","height, source_distance","battery, wind_speed",height,b,satellite_count,b,source_distance,1,1,1,1,Combined,1,1.0887340849413547
Desired_293,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.722,"battery, wind_speed, b","battery, satellite_count, wind_speed","source_distance, a","height, source_distance","battery, wind_speed",source_distance,b,satellite_count,a,height,1,1,1,1,Combined,1,0.9039320658283782
Desired_294,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.722,"battery, wind_speed, b","battery, satellite_count, wind_speed","source_distance, b","height, source_distance","battery, wind_speed",source_distance,b,satellite_count,b,height,1,1,1,1,Combined,1,1.0483674264276635
Desired_295,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,a > 10 AND b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.222,"battery, wind_speed, b","battery, satellite_count, wind_speed","a, b","height, source_distance","battery, wind_speed",,b,satellite_count,"a, b","source_distance, height",1,1,2,2,Combined,1,0.9244963556048396
Desired_296,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30 AND source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.3103448275862068,1.0,0.6896551724137931,0.785,"battery, wind_speed, b","battery, satellite_count, wind_speed","height, source_distance, a","height, source_distance","battery, wind_speed","source_distance, height",b,satellite_count,a,,1,1,1,0,Combined,1,1.002428030825873
Desired_297,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30 AND source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.3103448275862068,1.0,0.6896551724137931,0.785,"battery, wind_speed, b","battery, satellite_count, wind_speed","height, source_distance, b","height, source_distance","battery, wind_speed","source_distance, height",b,satellite_count,b,,1,1,1,0,Combined,1,1.0418901746901192
Desired_298,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.67,"battery, wind_speed, b","battery, satellite_count, wind_speed","height, a, b","height, source_distance","battery, wind_speed",height,b,satellite_count,"a, b",source_distance,1,1,2,1,Combined,1,1.0352008755713338
Desired_299,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.67,"battery, wind_speed, b","battery, satellite_count, wind_speed","source_distance, a, b","height, source_distance","battery, wind_speed",source_distance,b,satellite_count,"a, b",height,1,1,2,1,Combined,1,1.0496246027909955
Desired_300,candidate,battery >= 10 AND wind_speed <= 36 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30 AND source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.4736842105263158,1.0,0.5263157894736842,0.731,"battery, wind_speed, b","battery, satellite_count, wind_speed","height, source_distance, a, b","height, source_distance","battery, wind_speed","source_distance, height",b,satellite_count,"a, b",,1,1,2,0,Combined,1,0.9015264478888657
Desired_301,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,height >= 30,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.747,"battery, a, b","battery, satellite_count, wind_speed",height,"height, source_distance",battery,height,"a, b","satellite_count, wind_speed",,source_distance,2,2,0,1,Combined,1,1.009890664629701
Desired_302,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,source_distance == 0,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.747,"battery, a, b","battery, satellite_count, wind_speed",source_distance,"height, source_distance",battery,source_distance,"a, b","satellite_count, wind_speed",,height,2,2,0,1,Combined,1,0.9744263274054022
Desired_303,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,a > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.111,"battery, a, b","battery, satellite_count, wind_speed",a,"height, source_distance",battery,,"a, b","satellite_count, wind_speed",a,"source_distance, height",2,2,1,2,Combined,1,1.0171927821957394
Desired_304,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.111,"battery, a, b","battery, satellite_count, wind_speed",b,"height, source_distance",battery,,"a, b","satellite_count, wind_speed",b,"source_distance, height",2,2,1,2,Combined,1,1.0885440626691536
Desired_305,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,height >= 30 AND source_distance == 0,height >= 30 AND source_distance == 0,0.0,1.0,1.0,0.778,"battery, a, b","battery, satellite_count, wind_speed","height, source_distance","height, source_distance",battery,"source_distance, height","a, b","satellite_count, wind_speed",,,2,2,0,0,Combined,1,1.052771430348645
Desired_306,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,height >= 30 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.611,"battery, a, b","battery, satellite_count, wind_speed","height, a","height, source_distance",battery,height,"a, b","satellite_count, wind_speed",a,source_distance,2,2,1,1,Combined,1,0.9020417239333769
Desired_307,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,height >= 30 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.611,"battery, a, b","battery, satellite_count, wind_speed","height, b","height, source_distance",battery,height,"a, b","satellite_count, wind_speed",b,source_distance,2,2,1,1,Combined,1,1.0387036588903356
Desired_308,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.611,"battery, a, b","battery, satellite_count, wind_speed","source_distance, a","height, source_distance",battery,source_distance,"a, b","satellite_count, wind_speed",a,height,2,2,1,1,Combined,1,1.0293465334594547
Desired_309,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.611,"battery, a, b","battery, satellite_count, wind_speed","source_distance, b","height, source_distance",battery,source_distance,"a, b","satellite_count, wind_speed",b,height,2,2,1,1,Combined,1,1.0671193678094466
Desired_310,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,a > 10 AND b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.111,"battery, a, b","battery, satellite_count, wind_speed","a, b","height, source_distance",battery,,"a, b","satellite_count, wind_speed","a, b","source_distance, height",2,2,2,2,Combined,1,0.9575186340342636
Desired_311,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,height >= 30 AND source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.3103448275862068,1.0,0.6896551724137931,0.674,"battery, a, b","battery, satellite_count, wind_speed","height, source_distance, a","height, source_distance",battery,"source_distance, height","a, b","satellite_count, wind_speed",a,,2,2,1,0,Combined,1,0.9727384503167209
Desired_312,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,height >= 30 AND source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.3103448275862068,1.0,0.6896551724137931,0.674,"battery, a, b","battery, satellite_count, wind_speed","height, source_distance, b","height, source_distance",battery,"source_distance, height","a, b","satellite_count, wind_speed",b,,2,2,1,0,Combined,1,1.0408656168901438
Desired_313,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,height >= 30 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.559,"battery, a, b","battery, satellite_count, wind_speed","height, a, b","height, source_distance",battery,height,"a, b","satellite_count, wind_speed","a, b",source_distance,2,2,2,1,Combined,1,0.9352396934976985
Desired_314,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.6551724137931034,1.0,0.3448275862068966,0.559,"battery, a, b","battery, satellite_count, wind_speed","source_distance, a, b","height, source_distance",battery,source_distance,"a, b","satellite_count, wind_speed","a, b",height,2,2,2,1,Combined,1,0.949202536023708
Desired_315,candidate,battery >= 10 AND a > 10 AND b > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.6666666666666667,1.0,0.3333333333333332,height >= 30 AND source_distance == 0 AND a > 10 AND b > 10,height >= 30 AND source_distance == 0,0.4736842105263158,1.0,0.5263157894736842,0.62,"battery, a, b","battery, satellite_count, wind_speed","height, source_distance, a, b","height, source_distance",battery,"source_distance, height","a, b","satellite_count, wind_speed","a, b",,2,2,2,0,Combined,1,1.0689635638867019
Desired_316,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.859,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed",height,"height, source_distance","satellite_count, wind_speed",height,a,battery,,source_distance,1,1,0,1,Combined,1,0.9100061515292596
Desired_317,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,source_distance == 0,height >= 30 AND source_distance == 0,0.0909090909090909,1.0,0.9090909090909092,0.859,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed",source_distance,"height, source_distance","satellite_count, wind_speed",source_distance,a,battery,,height,1,1,0,1,Combined,1,0.906928400837854
Desired_318,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,a > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.222,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed",a,"height, source_distance","satellite_count, wind_speed",,a,battery,a,"source_distance, height",1,1,1,2,Combined,1,1.0763764086759433
Desired_319,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.222,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed",b,"height, source_distance","satellite_count, wind_speed",,a,battery,b,"source_distance, height",1,1,1,2,Combined,1,0.9905316081931146
Desired_320,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30 AND source_distance == 0,height >= 30 AND source_distance == 0,0.0,1.0,1.0,0.889,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed","height, source_distance","height, source_distance","satellite_count, wind_speed","source_distance, height",a,battery,,,1,1,0,0,Combined,1,0.9164672848977466
Desired_321,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.722,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed","height, a","height, source_distance","satellite_count, wind_speed",height,a,battery,a,source_distance,1,1,1,1,Combined,1,1.0753422399251487
Desired_322,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,height >= 30 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.722,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed","height, b","height, source_distance","satellite_count, wind_speed",height,a,battery,b,source_distance,1,1,1,1,Combined,1,1.086370211539962
Desired_323,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,source_distance == 0 AND a > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.722,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed","source_distance, a","height, source_distance","satellite_count, wind_speed",source_distance,a,battery,a,height,1,1,1,1,Combined,1,0.9799240785452488
Desired_324,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,source_distance == 0 AND b > 10,height >= 30 AND source_distance == 0,0.5,1.0,0.5,0.722,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed","source_distance, b","height, source_distance","satellite_count, wind_speed",source_distance,a,battery,b,height,1,1,1,1,Combined,1,1.0006919495313369
Desired_325,candidate,satellite_count >= 7 AND wind_speed <= 36 AND a > 10,battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36,0.3333333333333333,1.0,0.6666666666666666,a > 10 AND b > 10,height >= 30 AND source_distance == 0,1.0,0.0,-1.0,0.222,"satellite_count, wind_speed, a","battery, satellite_count, wind_speed","a, b","height, source_distance","satellite_count, wind_speed",,a,battery,"a, b","source_distance, height",1,1,2,2,Combined,1,0.9575423107134655
